u,v,w
19,38,5.103126443895017
19,16,3.9353316209151465
19,25,9.539723093744454
19,1,7.739708682397018
20,39,3.987702845143394
20,17,8.335957971251668
21,39,8.183788668585187
21,34,3.121088889001633
21,36,1.4892758084529356
21,29,4.708194339304548
21,29,0.9135290877464575
21,23,9.159355757223738
21,2,8.061123214497409
22,7,2.231943823661846
22,12,6.782155255209159
22,29,5.563506568629155
22,32,2.70598354796167
22,36,4.935538182976996
22,32,7.21939282785778
22,28,6.047791920156519
22,41,8.20683393701193
23,35,3.4289782025651574
23,10,2.0108356909546563
23,11,0.7083297819154988
23,8,9.318266627774678
23,41,5.049606248988283
23,27,5.118672809011012
24,9,0.44939835028880104
24,25,7.032055808306213
24,1,7.258637575624919
25,37,4.886224065774643
25,31,3.0384169617560977
25,4,2.1222967252531335
25,30,3.5814911908289626
25,18,9.86311492493032
26,38,0.5446145913612188
26,5,6.929759606671259
27,14,5.858906352299478
27,38,3.3339723570659885
27,6,5.676702476215267
27,8,7.231062996370323
27,14,6.314342995063046
27,11,6.573743850713995
27,14,9.397432332551798
27,11,3.168116889851892
28,16,1.6992175388509168
29,42,6.547025300248617
29,9,8.414800384651013
29,7,3.0615055448449944
30,20,8.732099464383312
30,38,9.874385670180532
30,35,9.93245680557674
31,26,3.191322884358283
31,30,8.788284648851011
31,4,8.46994580179689
31,43,1.3127206728077434
31,41,7.929618446066613
31,37,5.437517488014957
31,32,6.30819805199174
32,27,0.7894677022837471
32,34,1.8812688374769715
32,29,3.16167605838754
32,18,0.989877094213083
32,30,1.4763181246547041
32,20,5.084053261450042
32,0,6.565427713235944
32,5,1.948647773499893
33,37,5.858315855760785
33,35,7.762888421854141
33,20,6.121779967354932
33,31,5.7159754248393195
33,3,3.4574863625161534
33,1,0.03962376489876518
34,3,4.374193936430004
34,24,5.06008815529653
34,11,9.889328310772026
34,27,2.921389960972327
35,1,4.940632120184818
35,0,0.5283534719690963
35,43,9.800037102914438
36,23,3.7078250063676785
36,28,1.9623683890226828
36,3,8.19822855668605
36,6,7.943496785340497
37,41,0.42688081027451585
37,16,3.781090568904355
37,44,7.096792261805711
37,13,9.24873931945181
37,2,2.1161778857154765
37,11,8.851727702515081
37,24,3.959284568135739
38,0,8.895786075716202
38,39,4.76416556603758
38,40,8.695274043444018
38,1,2.8804326702777683
38,30,3.4134385911924148
38,41,6.764124050059839
39,9,2.301825339857663
39,25,5.134497849585129
39,2,5.635175358049366
40,31,3.6155103974596736
40,32,4.76288385034482
40,28,5.908986080900379
40,39,0.23310627832576425
41,23,2.6068274051853413
41,30,1.5375756846743638
41,44,4.807019281528433
41,10,3.8168349879785235
42,0,0.7169354382810744
42,40,4.133211997300491
42,12,1.2936903729419869
42,26,2.6432497208377095
43,45,8.965052458006642
43,22,9.30123322211798
43,36,6.049032800653272
43,8,5.734853399036675
43,20,2.0427214772564417
44,16,9.719034769807525
44,6,6.348109833608303
44,20,8.803823915525621
44,40,2.1869857719411865
45,24,5.258374223608903
45,44,5.41267518993397
45,7,7.758315723852416
45,46,6.953675836069432
46,20,5.105974926174247
46,27,5.0553008921002185
46,22,2.1036050853654045
46,30,4.4343245681171535
